ID_NUMBER,TIME_KEY,ARPU_1M,source_rows,distinct_values,negative_values
15244,2026-06-01,1623.44,1,1,0
15244,2026-07-01,2862.52,1,1,0
15244,2026-08-01,2943.72,1,1,0
15244,2026-09-01,2943.59,1,1,0
15247,2026-04-01,0.0,1,1,0
15247,2026-05-01,1229.18,1,1,0
15247,2026-06-01,560.71,1,1,0
15247,2026-09-01,3.27,1,1,0
15252,2026-04-01,10875.04,1,1,0
15252,2026-05-01,5374.46,1,1,0
15252,2026-06-01,5349.21,1,1,0
15252,2026-07-01,5298.75,1,1,0
15252,2026-08-01,2191.53,1,1,0
15252,2026-09-01,4487.47,1,1,0
15255,2026-04-01,47591.22,1,1,0
15255,2026-05-01,14413.26,1,1,0
15255,2026-06-01,11210.77,1,1,0
15255,2026-07-01,4418.42,1,1,0
15255,2026-08-01,15231.73,1,1,0
15255,2026-09-01,12103.35,1,1,0
15257,2026-04-01,8353.91,1,1,0
15257,2026-05-01,5642.01,1,1,0
15257,2026-06-01,6206.49,1,1,0
15257,2026-07-01,6017.5,1,1,0
15257,2026-08-01,7826.23,1,1,0
15257,2026-09-01,7665.78,1,1,0
15264,2026-04-01,3689.5,1,1,0
15264,2026-05-01,3145.62,1,1,0
15264,2026-06-01,3889.27,1,1,0
15264,2026-07-01,4154.19,1,1,0
15264,2026-08-01,3723.13,1,1,0
15264,2026-09-01,2143.33,1,1,0
15266,2026-04-01,4079.49,1,1,0
15266,2026-05-01,4084.51,1,1,0
15266,2026-06-01,3935.64,1,1,0
15266,2026-07-01,4879.62,1,1,0
15266,2026-08-01,1019.43,1,1,0
15266,2026-09-01,2214.83,1,1,0
15267,2026-04-01,4485.71,1,1,0
15267,2026-05-01,621.28,1,1,0
15267,2026-06-01,5346.42,1,1,0
15267,2026-07-01,6462.78,1,1,0
15267,2026-08-01,9169.21,1,1,0
15267,2026-09-01,4222.3,1,1,0
15268,2026-04-01,482.24,1,1,0
15268,2026-05-01,662.98,1,1,0
15268,2026-06-01,1913.77,1,1,0
15268,2026-07-01,866.33,1,1,0
15268,2026-08-01,963.57,1,1,0
15268,2026-09-01,353.72,1,1,0
15269,2026-04-01,8577.82,1,1,0
15269,2026-05-01,16851.16,1,1,0
15269,2026-06-01,8567.71,1,1,0
15269,2026-07-01,8904.13,1,1,0
15269,2026-08-01,8453.32,1,1,0
15269,2026-09-01,8401.2,1,1,0
15272,2026-04-01,20.03,1,1,0
15272,2026-05-01,702.64,1,1,0
15272,2026-06-01,843.22,1,1,0
15272,2026-07-01,1912.23,1,1,0
15272,2026-08-01,433.95,1,1,0
15272,2026-09-01,365.18,1,1,0
15273,2026-04-01,5542.67,1,1,0
15273,2026-05-01,5324.81,1,1,0
15273,2026-06-01,4543.67,1,1,0
15273,2026-07-01,28.04,1,1,0
15273,2026-08-01,4457.67,1,1,0
15273,2026-09-01,383.49,1,1,0
15274,2026-04-01,6139.83,1,1,0
15274,2026-05-01,7373.38,1,1,0
15274,2026-06-01,7634.53,1,1,0
15274,2026-07-01,4191.33,1,1,0
15274,2026-08-01,4451.23,1,1,0
15274,2026-09-01,5682.33,1,1,0
15275,2026-04-01,2576.5,1,1,0
15275,2026-05-01,2833.44,1,1,0
15275,2026-06-01,1891.03,1,1,0
15275,2026-07-01,7986.4,1,1,0
15275,2026-08-01,4179.4,1,1,0
15275,2026-09-01,4822.22,1,1,0
15277,2026-04-01,687.06,1,1,0
15277,2026-05-01,98.28,1,1,0
15277,2026-06-01,2382.66,1,1,0
15277,2026-07-01,0.0,1,1,0
15277,2026-08-01,0.0,1,1,0
15277,2026-09-01,1261.59,1,1,0
15279,2026-04-01,0.0,1,1,0
15279,2026-05-01,0.0,1,1,0
15279,2026-06-01,0.0,1,1,0
15279,2026-07-01,0.0,1,1,0
15279,2026-08-01,0.0,1,1,0
15279,2026-09-01,0.0,1,1,0
15280,2026-04-01,5699.67,1,1,0
15280,2026-05-01,5298.75,1,1,0
15280,2026-06-01,12602.04,1,1,0
15280,2026-07-01,8529.87,1,1,0
15280,2026-08-01,9391.96,1,1,0
15280,2026-09-01,8693.03,1,1,0
15281,2026-04-01,0.0,1,1,0
15281,2026-05-01,0.0,1,1,0
15281,2026-06-01,0.0,1,1,0
15281,2026-07-01,0.0,1,1,0
15281,2026-08-01,0.0,1,1,0
15281,2026-09-01,339.69,1,1,0
15285,2026-04-01,0.0,1,1,0
15285,2026-05-01,2887.7,1,1,0
15285,2026-06-01,0.0,1,1,0
15285,2026-07-01,0.0,1,1,0
15285,2026-08-01,0.0,1,1,0
15285,2026-09-01,0.0,1,1,0
15286,2026-04-01,0.0,1,1,0
15286,2026-05-01,0.0,1,1,0
15286,2026-06-01,560.52,1,1,0
15286,2026-07-01,5046.39,1,1,0
15286,2026-08-01,0.25,1,1,0
15286,2026-09-01,0.0,1,1,0
15288,2026-04-01,3027.93,1,1,0
15288,2026-05-01,2523.21,1,1,0
15288,2026-06-01,6405.63,1,1,0
15288,2026-07-01,4160.75,1,1,0
15288,2026-08-01,2767.56,1,1,0
15288,2026-09-01,3181.89,1,1,0
15289,2026-04-01,1223.03,1,1,0
15289,2026-05-01,1011.49,1,1,0
15289,2026-06-01,657.2,1,1,0
15289,2026-07-01,1355.51,1,1,0
15289,2026-08-01,839.82,1,1,0
15289,2026-09-01,2143.77,1,1,0
15290,2026-04-01,367.07,1,1,0
15290,2026-05-01,430.84,1,1,0
15290,2026-06-01,446.29,1,1,0
15290,2026-07-01,428.77,1,1,0
15290,2026-08-01,0.0,1,1,0
15290,2026-09-01,118.75,1,1,0
15292,2026-04-01,3612.26,1,1,0
15292,2026-05-01,5165.33,1,1,0
15292,2026-06-01,1822.83,1,1,0
15292,2026-07-01,3692.61,1,1,0
15292,2026-08-01,4530.49,1,1,0
15292,2026-09-01,3363.69,1,1,0
15293,2026-04-01,2907.29,1,1,0
15293,2026-05-01,2522.08,1,1,0
15293,2026-06-01,3055.88,1,1,0
15293,2026-07-01,2632.54,1,1,0
15293,2026-08-01,3171.12,1,1,0
15293,2026-09-01,3481.48,1,1,0
15294,2026-04-01,2495.17,1,1,0
15294,2026-05-01,2503.58,1,1,0
15294,2026-06-01,3056.57,1,1,0
15294,2026-07-01,3069.63,1,1,0
15294,2026-08-01,1517.22,1,1,0
15294,2026-09-01,3069.63,1,1,0
15295,2026-04-01,5301.54,1,1,0
15295,2026-05-01,5301.32,1,1,0
15295,2026-06-01,5307.39,1,1,0
15295,2026-07-01,5862.1,1,1,0
15295,2026-08-01,5859.65,1,1,0
15295,2026-09-01,5862.1,1,1,0
15296,2026-04-01,276.29,1,1,0
15296,2026-05-01,6.88,1,1,0
15296,2026-06-01,0.0,1,1,0
15296,2026-07-01,0.0,1,1,0
15296,2026-08-01,30.74,1,1,0
15296,2026-09-01,89.05,1,1,0
15298,2026-04-01,5896.61,1,1,0
15298,2026-05-01,4779.46,1,1,0
15298,2026-06-01,3347.96,1,1,0
15298,2026-07-01,6161.21,1,1,0
15298,2026-08-01,2794.63,1,1,0
15298,2026-09-01,6143.13,1,1,0
15300,2026-04-01,0.0,1,1,0
15300,2026-05-01,0.0,1,1,0
15300,2026-09-01,0.0,1,1,0
15304,2026-04-01,1458.09,1,1,0
15304,2026-05-01,1345.46,1,1,0
15304,2026-06-01,981.28,1,1,0
15304,2026-07-01,2438.78,1,1,0
15304,2026-08-01,2713.53,1,1,0
15304,2026-09-01,833.07,1,1,0
15305,2026-04-01,946.21,1,1,0
15305,2026-05-01,1672.58,1,1,0
15305,2026-06-01,6460.58,1,1,0
15305,2026-07-01,378.5,1,1,0
15305,2026-08-01,6350.37,1,1,0
15305,2026-09-01,2408.25,1,1,0
15306,2026-04-01,151.1,1,1,0
15306,2026-05-01,611.3,1,1,0
15306,2026-06-01,1869.81,1,1,0
15306,2026-07-01,1201.68,1,1,0
15306,2026-08-01,0.0,1,1,0
15306,2026-09-01,798.47,1,1,0
15308,2026-04-01,0.0,1,1,0
15308,2026-05-01,0.0,1,1,0
15308,2026-06-01,0.0,1,1,0
15308,2026-07-01,0.0,1,1,0
15308,2026-08-01,0.0,1,1,0
15308,2026-09-01,0.0,1,1,0
15310,2026-04-01,2662.69,1,1,0
15310,2026-05-01,1587.52,1,1,0
15310,2026-06-01,3594.26,1,1,0
15310,2026-07-01,3446.9,1,1,0
15310,2026-08-01,4761.62,1,1,0
15310,2026-09-01,4014.08,1,1,0
15311,2026-04-01,871.6,1,1,0
15311,2026-05-01,967.15,1,1,0
15311,2026-06-01,882.37,1,1,0
15311,2026-07-01,123.03,1,1,0
15311,2026-08-01,0.0,1,1,0
15311,2026-09-01,17.05,1,1,0
15319,2026-04-01,3910.9,1,1,0
15319,2026-05-01,4037.38,1,1,0
15319,2026-06-01,3906.79,1,1,0
15319,2026-07-01,5406.7,1,1,0
15319,2026-08-01,10624.98,1,1,0
15319,2026-09-01,2775.54,1,1,0
15321,2026-04-01,252.33,1,1,0
15321,2026-05-01,5466.39,1,1,0
15321,2026-06-01,12055.9,1,1,0
15321,2026-07-01,8156.4,1,1,0
15321,2026-08-01,7142.43,1,1,0
15321,2026-09-01,6720.98,1,1,0
15333,2026-04-01,7050.84,1,1,0
15333,2026-05-01,4412.83,1,1,0
15333,2026-06-01,4808.13,1,1,0
15333,2026-07-01,4648.33,1,1,0
15333,2026-08-01,4387.58,1,1,0
15333,2026-09-01,5528.32,1,1,0
15337,2026-04-01,3619.32,1,1,0
15337,2026-05-01,2046.9,1,1,0
15337,2026-06-01,10837.96,1,1,0
15337,2026-07-01,63.93,1,1,0
15337,2026-08-01,4673.54,1,1,0
15337,2026-09-01,5888.19,1,1,0
15342,2026-04-01,0.0,1,1,0
15342,2026-05-01,0.0,1,1,0
15342,2026-06-01,2649.38,1,1,0
15342,2026-07-01,91.66,1,1,0
15342,2026-08-01,1371.55,1,1,0
15342,2026-09-01,2994.43,1,1,0
15343,2026-04-01,0.0,1,1,0
15343,2026-05-01,0.0,1,1,0
15343,2026-07-01,0.0,1,1,0
15343,2026-09-01,5361.55,1,1,0
15346,2026-04-01,13.75,1,1,0
15346,2026-05-01,0.0,1,1,0
15346,2026-06-01,0.53,1,1,0
15346,2026-07-01,0.0,1,1,0
15346,2026-08-01,0.0,1,1,0
15346,2026-09-01,0.0,1,1,0
15352,2026-04-01,148.84,1,1,0
15352,2026-05-01,224.42,1,1,0
15352,2026-06-01,429.11,1,1,0
15352,2026-07-01,188.71,1,1,0
15352,2026-08-01,113.89,1,1,0
15352,2026-09-01,4434.37,1,1,0
15353,2026-04-01,2466.34,1,1,0
15353,2026-05-01,2523.34,1,1,0
15353,2026-06-01,5579.21,1,1,0
15353,2026-07-01,2691.42,1,1,0
15353,2026-08-01,3448.13,1,1,0
15353,2026-09-01,869.21,1,1,0
15361,2026-04-01,3278.44,1,1,0
15361,2026-05-01,1700.94,1,1,0
15361,2026-06-01,2531.72,1,1,0
15361,2026-07-01,6113.42,1,1,0
15361,2026-08-01,4795.97,1,1,0
15361,2026-09-01,4471.71,1,1,0
15366,2026-04-01,5018.72,1,1,0
15366,2026-05-01,5389.43,1,1,0
15366,2026-06-01,5120.99,1,1,0
15366,2026-07-01,6553.62,1,1,0
15366,2026-08-01,5662.3,1,1,0
15366,2026-09-01,7029.2,1,1,0
15368,2026-04-01,5048.96,1,1,0
15368,2026-05-01,5043.91,1,1,0
15368,2026-06-01,5046.42,1,1,0
15368,2026-07-01,5921.51,1,1,0
15368,2026-08-01,5323.62,1,1,0
15368,2026-09-01,5354.27,1,1,0
15369,2026-04-01,841.36,1,1,0
15369,2026-05-01,3736.32,1,1,0
15369,2026-06-01,4727.3,1,1,0
15369,2026-07-01,3042.35,1,1,0
15369,2026-08-01,2775.54,1,1,0
15369,2026-09-01,2775.54,1,1,0
15371,2026-06-01,1117.71,1,1,0
15371,2026-07-01,1290.01,1,1,0
15371,2026-08-01,1003.39,1,1,0
15371,2026-09-01,407.67,1,1,0
15373,2026-04-01,5495.0,1,1,0
15373,2026-05-01,5424.92,1,1,0
15373,2026-06-01,5452.96,1,1,0
15373,2026-07-01,3350.25,1,1,0
15373,2026-08-01,5172.24,1,1,0
15373,2026-09-01,5593.47,1,1,0
15375,2026-04-01,5035.21,1,1,0
15375,2026-05-01,5223.36,1,1,0
15375,2026-06-01,6025.72,1,1,0
15375,2026-07-01,6306.47,1,1,0
15375,2026-08-01,8241.34,1,1,0
15375,2026-09-01,8768.76,1,1,0
15378,2026-04-01,0.0,1,1,0
15378,2026-07-01,972.77,1,1,0
15378,2026-08-01,1888.43,1,1,0
15378,2026-09-01,6590.73,1,1,0
15380,2026-04-01,286.93,1,1,0
15380,2026-05-01,246.27,1,1,0
15380,2026-06-01,393.29,1,1,0
15380,2026-07-01,72.0,1,1,0
15380,2026-08-01,119.32,1,1,0
15380,2026-09-01,172.26,1,1,0
15381,2026-04-01,4037.35,1,1,0
15381,2026-05-01,3925.0,1,1,0
15381,2026-06-01,3925.0,1,1,0
15381,2026-07-01,4485.43,1,1,0
15381,2026-08-01,27.13,1,1,0
15381,2026-09-01,4768.91,1,1,0
15383,2026-04-01,81.8,1,1,0
15383,2026-05-01,6.72,1,1,0
15383,2026-06-01,52.34,1,1,0
15383,2026-07-01,39.91,1,1,0
15383,2026-08-01,77.97,1,1,0
15383,2026-09-01,32.62,1,1,0
15385,2026-04-01,8486.48,1,1,0
15385,2026-05-01,5353.79,1,1,0
15385,2026-06-01,4136.29,1,1,0
15385,2026-07-01,2775.76,1,1,0
15385,2026-08-01,4036.91,1,1,0
15385,2026-09-01,4923.9,1,1,0
15386,2026-04-01,4318.16,1,1,0
15386,2026-05-01,5177.83,1,1,0
15386,2026-06-01,2581.68,1,1,0
15386,2026-07-01,12118.01,1,1,0
15386,2026-08-01,0.0,1,1,0
15386,2026-09-01,1401.63,1,1,0
15387,2026-06-01,5410.82,1,1,0
15387,2026-07-01,3350.25,1,1,0
15387,2026-08-01,4205.43,1,1,0
15387,2026-09-01,0.0,1,1,0
15388,2026-04-01,5200.31,1,1,0
15388,2026-05-01,4205.12,1,1,0
15388,2026-06-01,4205.4,1,1,0
15388,2026-07-01,8887.27,1,1,0
15388,2026-08-01,4662.37,1,1,0
15388,2026-09-01,5696.9,1,1,0
15389,2026-04-01,0.0,1,1,0
15389,2026-05-01,3617.85,1,1,0
15389,2026-06-01,107.95,1,1,0
15389,2026-07-01,274.59,1,1,0
15389,2026-08-01,32.4,1,1,0
15389,2026-09-01,48.86,1,1,0
15390,2026-04-01,2248.33,1,1,0
15390,2026-05-01,1401.79,1,1,0
15390,2026-06-01,1614.78,1,1,0
15390,2026-07-01,1580.05,1,1,0
15390,2026-08-01,2719.37,1,1,0
15390,2026-09-01,1401.92,1,1,0
15391,2026-04-01,3013.74,1,1,0
15391,2026-05-01,2514.17,1,1,0
15391,2026-06-01,7912.52,1,1,0
15391,2026-07-01,5298.75,1,1,0
15391,2026-08-01,5831.42,1,1,0
15391,2026-09-01,8074.29,1,1,0
15393,2026-04-01,0.0,1,1,0
15393,2026-05-01,0.0,1,1,0
15393,2026-06-01,0.0,1,1,0
15393,2026-07-01,0.0,1,1,0
15393,2026-08-01,0.0,1,1,0
15393,2026-09-01,0.0,1,1,0
15394,2026-04-01,2551.25,1,1,0
15394,2026-05-01,5763.38,1,1,0
15394,2026-06-01,5947.03,1,1,0
15394,2026-07-01,4302.65,1,1,0
15394,2026-08-01,3943.87,1,1,0
15394,2026-09-01,2152.6,1,1,0
15396,2026-04-01,3616.56,1,1,0
15396,2026-05-01,2803.58,1,1,0
15396,2026-06-01,4037.16,1,1,0
15396,2026-07-01,3362.85,1,1,0
15396,2026-08-01,3986.2,1,1,0
15396,2026-09-01,5185.99,1,1,0
15397,2026-04-01,3899.75,1,1,0
15397,2026-05-01,0.0,1,1,0
15397,2026-06-01,0.0,1,1,0
15397,2026-07-01,0.0,1,1,0
15397,2026-08-01,2775.54,1,1,0
15397,2026-09-01,0.0,1,1,0
15401,2026-04-01,2915.71,1,1,0
15401,2026-05-01,700.88,1,1,0
15401,2026-06-01,2326.83,1,1,0
15401,2026-07-01,2831.75,1,1,0
15401,2026-08-01,2566.45,1,1,0
15401,2026-09-01,372.18,1,1,0
15403,2026-04-01,6124.32,1,1,0
15403,2026-05-01,3849.95,1,1,0
15403,2026-06-01,7939.24,1,1,0
15403,2026-07-01,10655.15,1,1,0
15403,2026-08-01,6903.73,1,1,0
15403,2026-09-01,12358.04,1,1,0
15408,2026-04-01,5438.89,1,1,0
15408,2026-05-01,28.04,1,1,0
15408,2026-06-01,5298.75,1,1,0
15408,2026-07-01,5298.75,1,1,0
15408,2026-08-01,5326.79,1,1,0
15408,2026-09-01,3392.33,1,1,0
15418,2026-06-01,0.0,1,1,0
15418,2026-08-01,3681.93,1,1,0
15418,2026-09-01,12877.27,1,1,0
15422,2026-04-01,6566.43,1,1,0
15422,2026-05-01,6474.55,1,1,0
15422,2026-06-01,6421.36,1,1,0
15422,2026-07-01,6209.92,1,1,0
15422,2026-08-01,5678.94,1,1,0
15422,2026-09-01,4197.9,1,1,0
15427,2026-04-01,5270.71,1,1,0
15427,2026-05-01,5331.94,1,1,0
15427,2026-06-01,5270.71,1,1,0
15427,2026-07-01,5909.92,1,1,0
15427,2026-08-01,5579.12,1,1,0
15427,2026-09-01,4376.22,1,1,0
15436,2026-04-01,3644.38,1,1,0
15436,2026-05-01,28.29,1,1,0
15436,2026-06-01,0.0,1,1,0
15436,2026-07-01,0.0,1,1,0
15436,2026-08-01,0.0,1,1,0
15436,2026-09-01,0.0,1,1,0
15440,2026-06-01,0.0,1,1,0
15440,2026-08-01,1763.46,1,1,0
15440,2026-09-01,0.0,1,1,0
15444,2026-04-01,1642.31,1,1,0
15444,2026-05-01,4597.93,1,1,0
15444,2026-06-01,3268.93,1,1,0
15444,2026-07-01,4734.74,1,1,0
15444,2026-08-01,5295.55,1,1,0
15444,2026-09-01,4456.88,1,1,0
15445,2026-04-01,2915.62,1,1,0
15445,2026-05-01,560.74,1,1,0
15445,2026-06-01,3187.67,1,1,0
15445,2026-07-01,1326.21,1,1,0
15445,2026-08-01,0.0,1,1,0
15445,2026-09-01,0.0,1,1,0
15447,2026-04-01,1233.77,1,1,0
15447,2026-05-01,0.0,1,1,0
15447,2026-06-01,0.0,1,1,0
15447,2026-07-01,0.0,1,1,0
15447,2026-08-01,880.17,1,1,0
15447,2026-09-01,764.81,1,1,0
15450,2026-04-01,2769.92,1,1,0
15450,2026-05-01,7967.22,1,1,0
15450,2026-06-01,5320.76,1,1,0
15450,2026-07-01,4026.77,1,1,0
15450,2026-08-01,101.01,1,1,0
15450,2026-09-01,1261.62,1,1,0
15451,2026-04-01,8253.74,1,1,0
15451,2026-05-01,8.42,1,1,0
15451,2026-06-01,5306.6,1,1,0
15451,2026-07-01,0.53,1,1,0
15451,2026-08-01,0.0,1,1,0
15451,2026-09-01,0.0,1,1,0
15452,2026-07-01,1401.79,1,1,0
15452,2026-08-01,3795.79,1,1,0
15452,2026-09-01,1554.36,1,1,0
15453,2026-04-01,5061.27,1,1,0
15453,2026-05-01,5250.55,1,1,0
15453,2026-06-01,4651.69,1,1,0
15453,2026-07-01,4710.75,1,1,0
15453,2026-08-01,3792.74,1,1,0
15453,2026-09-01,4008.05,1,1,0
15456,2026-04-01,0.0,1,1,0
15456,2026-05-01,1654.12,1,1,0
15456,2026-06-01,28.04,1,1,0
15456,2026-07-01,0.0,1,1,0
15456,2026-08-01,0.0,1,1,0
15456,2026-09-01,0.0,1,1,0
15457,2026-04-01,0.0,1,1,0
15457,2026-05-01,273.46,1,1,0
15457,2026-06-01,2102.67,1,1,0
15457,2026-07-01,278.58,1,1,0
15457,2026-08-01,700.88,1,1,0
15457,2026-09-01,2169.05,1,1,0
15461,2026-06-01,0.0,1,1,0
15461,2026-08-01,5298.75,1,1,0
15461,2026-09-01,5370.09,1,1,0
15465,2026-06-01,0.0,1,1,0
15465,2026-07-01,0.0,1,1,0
15465,2026-08-01,0.19,1,1,0
15465,2026-09-01,0.03,1,1,0
15468,2026-09-01,0.0,1,1,0
15469,2026-04-01,0.0,1,1,0
15469,2026-05-01,9783.36,1,1,0
15469,2026-06-01,16119.41,1,1,0
15469,2026-07-01,9253.99,1,1,0
15469,2026-08-01,13939.28,1,1,0
15469,2026-09-01,11544.08,1,1,0
15472,2026-04-01,0.0,1,1,0
15472,2026-08-01,1683.54,1,1,0
15472,2026-09-01,1682.13,1,1,0
15473,2026-04-01,0.0,1,1,0
15473,2026-05-01,0.0,1,1,0
15473,2026-06-01,0.0,1,1,0
15473,2026-09-01,0.0,1,1,0
15474,2026-06-01,799.0,1,1,0
15474,2026-07-01,6057.25,1,1,0
15474,2026-08-01,12769.78,1,1,0
15474,2026-09-01,9058.84,1,1,0
15475,2026-04-01,4470.58,1,1,0
15475,2026-05-01,4303.5,1,1,0
15475,2026-06-01,4283.21,1,1,0
15475,2026-07-01,8558.42,1,1,0
15475,2026-08-01,6630.33,1,1,0
15475,2026-09-01,0.0,1,1,0
15476,2026-04-01,4588.45,1,1,0
15476,2026-05-01,7788.99,1,1,0
15476,2026-06-01,5322.21,1,1,0
15476,2026-07-01,4592.5,1,1,0
15476,2026-08-01,5659.63,1,1,0
15476,2026-09-01,8671.24,1,1,0
15478,2026-04-01,24.21,1,1,0
15478,2026-05-01,0.0,1,1,0
15478,2026-06-01,18.53,1,1,0
15478,2026-08-01,4768.88,1,1,0
15478,2026-09-01,5436.41,1,1,0
15480,2026-04-01,0.0,1,1,0
15480,2026-05-01,2242.4,1,1,0
15480,2026-06-01,3910.27,1,1,0
15480,2026-07-01,1397.43,1,1,0
15480,2026-08-01,1121.42,1,1,0
15480,2026-09-01,5311.37,1,1,0
15482,2026-04-01,411.91,1,1,0
15482,2026-05-01,738.78,1,1,0
15482,2026-06-01,2578.16,1,1,0
15482,2026-07-01,0.0,1,1,0
15482,2026-08-01,223.73,1,1,0
15482,2026-09-01,188.15,1,1,0
15483,2026-04-01,6804.6,1,1,0
15483,2026-05-01,11938.72,1,1,0
15483,2026-06-01,68.17,1,1,0
15483,2026-07-01,5874.19,1,1,0
15483,2026-08-01,6719.6,1,1,0
15483,2026-09-01,6599.46,1,1,0
15485,2026-04-01,4037.41,1,1,0
15485,2026-05-01,2663.38,1,1,0
15485,2026-06-01,9198.6,1,1,0
15485,2026-07-01,4400.49,1,1,0
15485,2026-08-01,0.0,1,1,0
15485,2026-09-01,2863.02,1,1,0
15487,2026-04-01,10653.17,1,1,0
15487,2026-05-01,5455.12,1,1,0
15487,2026-06-01,6287.47,1,1,0
15487,2026-07-01,5607.19,1,1,0
15487,2026-08-01,5298.75,1,1,0
15487,2026-09-01,5466.87,1,1,0
15491,2026-04-01,2222.68,1,1,0
15491,2026-05-01,3897.53,1,1,0
15491,2026-06-01,4976.3,1,1,0
15491,2026-07-01,5.62,1,1,0
15491,2026-08-01,3914.89,1,1,0
15491,2026-09-01,4093.21,1,1,0
15495,2026-04-01,3013.74,1,1,0
15495,2026-05-01,4219.38,1,1,0
15495,2026-06-01,1116.05,1,1,0
15495,2026-07-01,0.0,1,1,0
15495,2026-08-01,5349.21,1,1,0
15495,2026-09-01,3542.14,1,1,0
15496,2026-04-01,5396.97,1,1,0
15496,2026-05-01,5831.42,1,1,0
15496,2026-06-01,5644.12,1,1,0
15496,2026-07-01,5696.34,1,1,0
15496,2026-08-01,11003.97,1,1,0
15496,2026-09-01,5565.08,1,1,0
15497,2026-04-01,141.3,1,1,0
15497,2026-05-01,111.25,1,1,0
15497,2026-06-01,16.27,1,1,0
15497,2026-07-01,37.33,1,1,0
15497,2026-08-01,122.59,1,1,0
15497,2026-09-01,86.7,1,1,0
15499,2026-04-01,5691.25,1,1,0
15499,2026-05-01,5046.42,1,1,0
15499,2026-06-01,0.0,1,1,0
15499,2026-07-01,4204.21,1,1,0
15499,2026-08-01,4135.95,1,1,0
15499,2026-09-01,7626.15,1,1,0
15501,2026-04-01,3939.0,1,1,0
15501,2026-05-01,6898.58,1,1,0
15501,2026-06-01,4093.59,1,1,0
15501,2026-07-01,4681.96,1,1,0
15501,2026-08-01,4566.85,1,1,0
15501,2026-09-01,4457.67,1,1,0
15504,2026-04-01,223.79,1,1,0
15504,2026-05-01,100.32,1,1,0
15504,2026-06-01,330.64,1,1,0
15504,2026-07-01,109.55,1,1,0
15504,2026-08-01,512.13,1,1,0
15504,2026-09-01,1229.15,1,1,0
15512,2026-04-01,227.21,1,1,0
15512,2026-05-01,0.0,1,1,0
15512,2026-06-01,57.09,1,1,0
15512,2026-07-01,34.45,1,1,0
15512,2026-08-01,468.46,1,1,0
15512,2026-09-01,0.0,1,1,0
15513,2026-04-01,10433.81,1,1,0
15513,2026-05-01,9140.19,1,1,0
15513,2026-06-01,7946.3,1,1,0
15513,2026-07-01,9068.76,1,1,0
15513,2026-08-01,8915.97,1,1,0
15513,2026-09-01,8937.44,1,1,0
15514,2026-04-01,2669.0,1,1,0
15514,2026-05-01,2707.5,1,1,0
15514,2026-06-01,4453.31,1,1,0
15514,2026-07-01,3748.09,1,1,0
15514,2026-08-01,3201.39,1,1,0
15514,2026-09-01,4802.1,1,1,0
15515,2026-04-01,2175.93,1,1,0
15515,2026-05-01,66.44,1,1,0
15515,2026-06-01,0.0,1,1,0
15515,2026-07-01,0.47,1,1,0
15515,2026-08-01,0.0,1,1,0
15515,2026-09-01,0.0,1,1,0
15516,2026-04-01,756.96,1,1,0
15516,2026-05-01,2775.54,1,1,0
15516,2026-06-01,1595.31,1,1,0
15516,2026-07-01,2694.21,1,1,0
15516,2026-08-01,3655.65,1,1,0
15516,2026-09-01,3207.95,1,1,0
15517,2026-04-01,6798.1,1,1,0
15517,2026-05-01,6700.54,1,1,0
15517,2026-06-01,13495.0,1,1,0
15517,2026-07-01,6700.54,1,1,0
15517,2026-08-01,6700.54,1,1,0
15517,2026-09-01,7036.96,1,1,0
15522,2026-04-01,2837.21,1,1,0
15522,2026-05-01,2627.65,1,1,0
15522,2026-06-01,4822.13,1,1,0
15522,2026-07-01,3182.04,1,1,0
15522,2026-08-01,3055.88,1,1,0
15522,2026-09-01,3055.88,1,1,0
15523,2026-06-01,0.0,1,1,0
15523,2026-07-01,1401.79,1,1,0
15523,2026-08-01,0.0,1,1,0
15523,2026-09-01,902.75,1,1,0
15524,2026-04-01,0.0,1,1,0
15524,2026-09-01,1961.56,1,1,0
15528,2026-04-01,0.0,1,1,0
15528,2026-05-01,1401.98,1,1,0
15528,2026-06-01,0.0,1,1,0
15528,2026-07-01,0.0,1,1,0
15528,2026-08-01,0.0,1,1,0
15528,2026-09-01,0.0,1,1,0
15529,2026-04-01,5338.0,1,1,0
15529,2026-05-01,2735.6,2,2,0
15529,2026-06-01,10115.57,1,1,0
15529,2026-07-01,5593.13,1,1,0
15529,2026-08-01,5609.48,1,1,0
15529,2026-09-01,11239.91,1,1,0
15535,2026-04-01,9638.04,1,1,0
15535,2026-05-01,5318.41,1,1,0
15535,2026-06-01,5413.49,1,1,0
15535,2026-07-01,3344.85,1,1,0
15535,2026-08-01,6502.63,1,1,0
15535,2026-09-01,5906.78,1,1,0
15538,2026-04-01,6105.48,1,1,0
15538,2026-05-01,5466.96,1,1,0
15538,2026-06-01,5396.78,1,1,0
15538,2026-07-01,10653.83,1,1,0
15538,2026-08-01,5727.71,1,1,0
15538,2026-09-01,5164.23,1,1,0
15540,2026-04-01,700.88,1,1,0
15540,2026-05-01,2510.56,1,1,0
15540,2026-06-01,3237.06,1,1,0
15540,2026-07-01,0.06,1,1,0
15540,2026-08-01,4768.88,1,1,0
15540,2026-09-01,5745.07,1,1,0
15543,2026-04-01,0.0,1,1,0
15543,2026-05-01,0.0,1,1,0
15543,2026-06-01,0.0,1,1,0
