family,world,split,tariff_plan_code_from,tariff_plan_code_to,arpu_segment,arpu_change_pct,conversion_rate
moderate_shift,5,validation,tariff_7,tariff_15,HIGH,0.21290121683646174,0.5
moderate_shift,5,validation,tariff_7,tariff_16,HIGH,0.02314630683135905,0.5
moderate_shift,5,validation,tariff_7,tariff_17,HIGH,-0.20431667444907536,0.5
moderate_shift,5,validation,tariff_7,tariff_18,HIGH,-0.005066932690984526,0.5
moderate_shift,5,validation,tariff_7,tariff_19,HIGH,-0.10416140739029804,0.5
moderate_shift,5,validation,tariff_7,tariff_2,HIGH,0.04951446666977832,0.5
moderate_shift,5,validation,tariff_7,tariff_20,HIGH,-0.04295628029552008,0.5
moderate_shift,5,validation,tariff_7,tariff_21,HIGH,0.1038919551383146,0.5
moderate_shift,5,validation,tariff_7,tariff_3,HIGH,-0.34604571139204027,0.5
moderate_shift,5,validation,tariff_7,tariff_4,HIGH,-0.03372541627961151,0.5
moderate_shift,5,validation,tariff_7,tariff_5,HIGH,0.0018776878528509802,0.5
moderate_shift,5,validation,tariff_7,tariff_6,HIGH,-0.13843157469562117,0.5
moderate_shift,5,validation,tariff_7,tariff_7,HIGH,0.0,0.5
moderate_shift,5,validation,tariff_7,tariff_8,HIGH,0.058334978255397914,0.5
moderate_shift,5,validation,tariff_7,tariff_9,HIGH,0.006915689285576673,0.5
moderate_shift,5,validation,tariff_7,tariff_1,LOW,0.21225141970290495,0.5
moderate_shift,5,validation,tariff_7,tariff_10,LOW,0.1777038880301943,0.5
moderate_shift,5,validation,tariff_7,tariff_11,LOW,-0.278529504505043,0.5
moderate_shift,5,validation,tariff_7,tariff_12,LOW,0.26246493017277983,0.5
moderate_shift,5,validation,tariff_7,tariff_13,LOW,0.05447506646841292,0.5
moderate_shift,5,validation,tariff_7,tariff_14,LOW,0.24644962443601634,0.5
moderate_shift,5,validation,tariff_7,tariff_15,LOW,0.1240201143966134,0.5
moderate_shift,5,validation,tariff_7,tariff_16,LOW,0.190533862736949,0.5
moderate_shift,5,validation,tariff_7,tariff_17,LOW,0.03919743225199721,0.5
moderate_shift,5,validation,tariff_7,tariff_18,LOW,0.008538906550727459,0.5
moderate_shift,5,validation,tariff_7,tariff_19,LOW,0.17559526226182076,0.5
moderate_shift,5,validation,tariff_7,tariff_2,LOW,0.20309383778008533,0.5
moderate_shift,5,validation,tariff_7,tariff_20,LOW,0.16231688157660984,0.5
moderate_shift,5,validation,tariff_7,tariff_21,LOW,0.26119338506279305,0.5
moderate_shift,5,validation,tariff_7,tariff_3,LOW,-0.09058735507853347,0.5
moderate_shift,5,validation,tariff_7,tariff_4,LOW,0.37596773569261177,0.5
moderate_shift,5,validation,tariff_7,tariff_5,LOW,0.18231683076594196,0.5
moderate_shift,5,validation,tariff_7,tariff_6,LOW,-0.03908168561543361,0.5
moderate_shift,5,validation,tariff_7,tariff_7,LOW,0.0,0.5
moderate_shift,5,validation,tariff_7,tariff_8,LOW,0.2503113255087791,0.5
moderate_shift,5,validation,tariff_7,tariff_9,LOW,0.5368528573788383,0.5
moderate_shift,5,validation,tariff_7,tariff_1,MID,0.023792350395612186,0.5
moderate_shift,5,validation,tariff_7,tariff_10,MID,0.025181071712494646,0.5
moderate_shift,5,validation,tariff_7,tariff_11,MID,0.06414368843722766,0.5
moderate_shift,5,validation,tariff_7,tariff_12,MID,-0.12723899552092904,0.5
moderate_shift,5,validation,tariff_7,tariff_13,MID,-0.25934207749258753,0.5
moderate_shift,5,validation,tariff_7,tariff_14,MID,0.14188079882271615,0.5
moderate_shift,5,validation,tariff_7,tariff_15,MID,-0.18718750757407665,0.5
moderate_shift,5,validation,tariff_7,tariff_16,MID,-0.04872649868147019,0.5
moderate_shift,5,validation,tariff_7,tariff_17,MID,0.2154099302769185,0.5
moderate_shift,5,validation,tariff_7,tariff_18,MID,-0.14554036123089406,0.5
moderate_shift,5,validation,tariff_7,tariff_19,MID,0.024595325272047316,0.5
moderate_shift,5,validation,tariff_7,tariff_2,MID,0.14663495361183784,0.5
moderate_shift,5,validation,tariff_7,tariff_20,MID,0.10242427728524475,0.5
moderate_shift,5,validation,tariff_7,tariff_21,MID,0.05918278489563014,0.5
moderate_shift,5,validation,tariff_7,tariff_3,MID,-0.05341300399658845,0.5
moderate_shift,5,validation,tariff_7,tariff_4,MID,0.24859583669781363,0.5
moderate_shift,5,validation,tariff_7,tariff_5,MID,0.11735104160844503,0.5
moderate_shift,5,validation,tariff_7,tariff_6,MID,0.04423803144116339,0.5
moderate_shift,5,validation,tariff_7,tariff_7,MID,0.0,0.5
moderate_shift,5,validation,tariff_7,tariff_8,MID,0.028428578157333656,0.5
moderate_shift,5,validation,tariff_7,tariff_9,MID,0.10174446847377093,0.5
moderate_shift,5,validation,tariff_8,tariff_1,HIGH,-0.08785068475964564,0.5
moderate_shift,5,validation,tariff_8,tariff_10,HIGH,0.08884120222846943,0.5
moderate_shift,5,validation,tariff_8,tariff_11,HIGH,-0.14059321249291803,0.5
moderate_shift,5,validation,tariff_8,tariff_12,HIGH,-0.14792412669109792,0.5
moderate_shift,5,validation,tariff_8,tariff_13,HIGH,-0.0419248804738962,0.5
moderate_shift,5,validation,tariff_8,tariff_14,HIGH,-0.07799606346187293,0.5
moderate_shift,5,validation,tariff_8,tariff_15,HIGH,0.0013844522865648825,0.5
moderate_shift,5,validation,tariff_8,tariff_16,HIGH,-0.2127846979725314,0.5
moderate_shift,5,validation,tariff_8,tariff_17,HIGH,-0.06895254002324942,0.5
moderate_shift,5,validation,tariff_8,tariff_18,HIGH,-0.22116350936080056,0.5
moderate_shift,5,validation,tariff_8,tariff_19,HIGH,-0.12905088312664387,0.5
moderate_shift,5,validation,tariff_8,tariff_2,HIGH,0.10683052505163697,0.5
moderate_shift,5,validation,tariff_8,tariff_20,HIGH,-0.02843932764331343,0.5
moderate_shift,5,validation,tariff_8,tariff_21,HIGH,0.4512218395768895,0.5
moderate_shift,5,validation,tariff_8,tariff_3,HIGH,-0.30545111541966774,0.5
moderate_shift,5,validation,tariff_8,tariff_4,HIGH,-0.011177420345072114,0.5
moderate_shift,5,validation,tariff_8,tariff_5,HIGH,0.048216791118706526,0.5
moderate_shift,5,validation,tariff_8,tariff_6,HIGH,0.23805254972235285,0.5
moderate_shift,5,validation,tariff_8,tariff_7,HIGH,0.08277750992655272,0.5
moderate_shift,5,validation,tariff_8,tariff_8,HIGH,0.0,0.5
moderate_shift,5,validation,tariff_8,tariff_9,HIGH,0.02340631340822174,0.5
moderate_shift,5,validation,tariff_8,tariff_1,LOW,0.15465164430941894,0.5
moderate_shift,5,validation,tariff_8,tariff_10,LOW,-0.029993374715161357,0.5
moderate_shift,5,validation,tariff_8,tariff_11,LOW,-0.07395256282156062,0.5
moderate_shift,5,validation,tariff_8,tariff_12,LOW,0.11413988684094695,0.5
moderate_shift,5,validation,tariff_8,tariff_13,LOW,0.04955562049361088,0.5
moderate_shift,5,validation,tariff_8,tariff_14,LOW,0.1439169930619578,0.5
moderate_shift,5,validation,tariff_8,tariff_15,LOW,0.048802526061019466,0.5
moderate_shift,5,validation,tariff_8,tariff_16,LOW,-0.05815258959926801,0.5
moderate_shift,5,validation,tariff_8,tariff_17,LOW,0.07201957885663822,0.5
moderate_shift,5,validation,tariff_8,tariff_18,LOW,-0.22711094690180617,0.5
moderate_shift,5,validation,tariff_8,tariff_19,LOW,-0.04287666702166531,0.5
moderate_shift,5,validation,tariff_8,tariff_2,LOW,0.16689000118522904,0.5
moderate_shift,5,validation,tariff_8,tariff_20,LOW,0.14130640221134727,0.5
moderate_shift,5,validation,tariff_8,tariff_21,LOW,0.0152851813194948,0.5
moderate_shift,5,validation,tariff_8,tariff_3,LOW,-0.06461463608093194,0.5
moderate_shift,5,validation,tariff_8,tariff_4,LOW,0.33247557044037573,0.5
moderate_shift,5,validation,tariff_8,tariff_5,LOW,-0.05261311027682769,0.5
moderate_shift,5,validation,tariff_8,tariff_6,LOW,-0.19707960164416877,0.5
moderate_shift,5,validation,tariff_8,tariff_7,LOW,0.05169690865993959,0.5
moderate_shift,5,validation,tariff_8,tariff_8,LOW,0.0,0.5
moderate_shift,5,validation,tariff_8,tariff_9,LOW,0.5125598985562058,0.5
moderate_shift,5,validation,tariff_8,tariff_1,MID,-0.036019576403022974,0.5
moderate_shift,5,validation,tariff_8,tariff_10,MID,-0.01912750490897186,0.5
moderate_shift,5,validation,tariff_8,tariff_11,MID,-0.10188662474011326,0.5
moderate_shift,5,validation,tariff_8,tariff_12,MID,0.24693307855776261,0.5
moderate_shift,5,validation,tariff_8,tariff_13,MID,-0.22427202758794332,0.5
moderate_shift,5,validation,tariff_8,tariff_14,MID,0.12890071909524392,0.5
moderate_shift,5,validation,tariff_8,tariff_15,MID,-0.1458063990641304,0.5
moderate_shift,5,validation,tariff_8,tariff_16,MID,-0.07288359969654666,0.5
moderate_shift,5,validation,tariff_8,tariff_17,MID,-0.11126482488659176,0.5
moderate_shift,5,validation,tariff_8,tariff_18,MID,-0.05111971843679199,0.5
moderate_shift,5,validation,tariff_8,tariff_19,MID,-0.0028492069540740975,0.5
moderate_shift,5,validation,tariff_8,tariff_2,MID,0.15599695651474746,0.5
moderate_shift,5,validation,tariff_8,tariff_20,MID,-0.10596295115657292,0.5
moderate_shift,5,validation,tariff_8,tariff_21,MID,0.05905595022367624,0.5
moderate_shift,5,validation,tariff_8,tariff_3,MID,-0.017365483404440284,0.5
moderate_shift,5,validation,tariff_8,tariff_4,MID,0.23825209437299544,0.5
moderate_shift,5,validation,tariff_8,tariff_5,MID,0.3570992266771197,0.5
moderate_shift,5,validation,tariff_8,tariff_6,MID,0.15558000004593792,0.5
moderate_shift,5,validation,tariff_8,tariff_7,MID,-0.07270141066994479,0.5
moderate_shift,5,validation,tariff_8,tariff_8,MID,0.0,0.5
moderate_shift,5,validation,tariff_8,tariff_9,MID,0.2412965337073953,0.5
moderate_shift,5,validation,tariff_9,tariff_1,HIGH,-0.2943572853095955,0.5
moderate_shift,5,validation,tariff_9,tariff_10,HIGH,-0.22325521858536285,0.5
moderate_shift,5,validation,tariff_9,tariff_11,HIGH,0.1559903700840279,0.5
moderate_shift,5,validation,tariff_9,tariff_12,HIGH,0.15366163008350178,0.5
moderate_shift,5,validation,tariff_9,tariff_13,HIGH,-0.04952503207357917,0.5
moderate_shift,5,validation,tariff_9,tariff_14,HIGH,0.12557434858632227,0.5
moderate_shift,5,validation,tariff_9,tariff_15,HIGH,-0.018811619259699777,0.5
moderate_shift,5,validation,tariff_9,tariff_16,HIGH,0.16019381025666882,0.5
moderate_shift,5,validation,tariff_9,tariff_17,HIGH,0.20857345102375346,0.5
moderate_shift,5,validation,tariff_9,tariff_18,HIGH,-0.08956899196273764,0.5
moderate_shift,5,validation,tariff_9,tariff_19,HIGH,-0.07158507663160668,0.5
moderate_shift,5,validation,tariff_9,tariff_2,HIGH,0.15150411123249313,0.5
moderate_shift,5,validation,tariff_9,tariff_20,HIGH,0.05392723036739719,0.5
moderate_shift,5,validation,tariff_9,tariff_21,HIGH,0.1206074676309758,0.5
moderate_shift,5,validation,tariff_9,tariff_3,HIGH,-0.05638078009148831,0.5
moderate_shift,5,validation,tariff_9,tariff_4,HIGH,-0.07877147081043753,0.5
moderate_shift,5,validation,tariff_9,tariff_5,HIGH,0.09395104802106163,0.5
moderate_shift,5,validation,tariff_9,tariff_6,HIGH,-0.1823102251992608,0.5
moderate_shift,5,validation,tariff_9,tariff_7,HIGH,-0.12844738688762092,0.5
moderate_shift,5,validation,tariff_9,tariff_8,HIGH,0.013281395356453262,0.5
moderate_shift,5,validation,tariff_9,tariff_9,HIGH,0.0,0.5
moderate_shift,5,validation,tariff_9,tariff_1,LOW,-0.14291053198030643,0.5
moderate_shift,5,validation,tariff_9,tariff_10,LOW,0.10765798027709117,0.5
moderate_shift,5,validation,tariff_9,tariff_11,LOW,-0.18935044220046313,0.5
moderate_shift,5,validation,tariff_9,tariff_12,LOW,0.09606015662393985,0.5
moderate_shift,5,validation,tariff_9,tariff_13,LOW,0.07399917102236357,0.5
moderate_shift,5,validation,tariff_9,tariff_14,LOW,0.2636052942366166,0.5
moderate_shift,5,validation,tariff_9,tariff_15,LOW,0.08975365390755524,0.5
moderate_shift,5,validation,tariff_9,tariff_16,LOW,0.12016420902452499,0.5
moderate_shift,5,validation,tariff_9,tariff_17,LOW,-0.0199923912468389,0.5
moderate_shift,5,validation,tariff_9,tariff_18,LOW,-0.0412243065410691,0.5
moderate_shift,5,validation,tariff_9,tariff_19,LOW,-0.01863423952500684,0.5
moderate_shift,5,validation,tariff_9,tariff_2,LOW,0.36650916830419183,0.5
moderate_shift,5,validation,tariff_9,tariff_20,LOW,0.0785068588201698,0.5
moderate_shift,5,validation,tariff_9,tariff_21,LOW,0.021529214476516234,0.5
moderate_shift,5,validation,tariff_9,tariff_3,LOW,0.01930913921754354,0.5
moderate_shift,5,validation,tariff_9,tariff_4,LOW,0.06733113408454343,0.5
moderate_shift,5,validation,tariff_9,tariff_5,LOW,0.18086096416788103,0.5
moderate_shift,5,validation,tariff_9,tariff_6,LOW,0.08990127379241503,0.5
moderate_shift,5,validation,tariff_9,tariff_7,LOW,-0.10610023251600115,0.5
moderate_shift,5,validation,tariff_9,tariff_8,LOW,0.28055426959690766,0.5
moderate_shift,5,validation,tariff_9,tariff_9,LOW,0.0,0.5
moderate_shift,5,validation,tariff_9,tariff_1,MID,-0.10159195869165752,0.5
moderate_shift,5,validation,tariff_9,tariff_10,MID,-0.08433064030077075,0.5
moderate_shift,5,validation,tariff_9,tariff_11,MID,-0.02842852323650092,0.5
moderate_shift,5,validation,tariff_9,tariff_12,MID,0.061894187675178944,0.5
moderate_shift,5,validation,tariff_9,tariff_13,MID,-0.01935095487070953,0.5
moderate_shift,5,validation,tariff_9,tariff_14,MID,0.14792503652989672,0.5
moderate_shift,5,validation,tariff_9,tariff_15,MID,-0.1132856801160346,0.5
moderate_shift,5,validation,tariff_9,tariff_16,MID,-0.10737516440986579,0.5
moderate_shift,5,validation,tariff_9,tariff_17,MID,-0.1347722492768119,0.5
moderate_shift,5,validation,tariff_9,tariff_18,MID,-0.009667419505380921,0.5
moderate_shift,5,validation,tariff_9,tariff_19,MID,-0.04875535400697354,0.5
moderate_shift,5,validation,tariff_9,tariff_2,MID,0.17497046659343862,0.5
moderate_shift,5,validation,tariff_9,tariff_20,MID,0.21662091363495217,0.5
moderate_shift,5,validation,tariff_9,tariff_21,MID,0.18830350454472258,0.5
moderate_shift,5,validation,tariff_9,tariff_3,MID,0.20812239352857628,0.5
moderate_shift,5,validation,tariff_9,tariff_4,MID,0.33225831140407136,0.5
moderate_shift,5,validation,tariff_9,tariff_5,MID,0.25739743770564527,0.5
moderate_shift,5,validation,tariff_9,tariff_6,MID,0.011750537389985563,0.5
moderate_shift,5,validation,tariff_9,tariff_7,MID,0.0003628984035140004,0.5
moderate_shift,5,validation,tariff_9,tariff_8,MID,0.1485228806664689,0.5
moderate_shift,5,validation,tariff_9,tariff_9,MID,0.0,0.5
moderate_shift,6,validation,tariff_1,tariff_1,HIGH,0.0,0.5
moderate_shift,6,validation,tariff_1,tariff_10,HIGH,0.22142404831121074,0.5
moderate_shift,6,validation,tariff_1,tariff_11,HIGH,0.12765164899555337,0.5
moderate_shift,6,validation,tariff_1,tariff_12,HIGH,0.07754551768980307,0.5
moderate_shift,6,validation,tariff_1,tariff_13,HIGH,0.0656232227423869,0.5
moderate_shift,6,validation,tariff_1,tariff_14,HIGH,-0.005291988442154588,0.5
moderate_shift,6,validation,tariff_1,tariff_15,HIGH,0.218551253475947,0.5
moderate_shift,6,validation,tariff_1,tariff_16,HIGH,-0.021161601712177833,0.5
moderate_shift,6,validation,tariff_1,tariff_17,HIGH,0.2697042700184784,0.5
moderate_shift,6,validation,tariff_1,tariff_18,HIGH,0.0013857404541851581,0.5
moderate_shift,6,validation,tariff_1,tariff_19,HIGH,0.03266185550030029,0.5
moderate_shift,6,validation,tariff_1,tariff_2,HIGH,0.17699375724191396,0.5
moderate_shift,6,validation,tariff_1,tariff_20,HIGH,0.0004932234289136481,0.5
moderate_shift,6,validation,tariff_1,tariff_21,HIGH,0.25500848415477784,0.5
moderate_shift,6,validation,tariff_1,tariff_3,HIGH,0.18929584731319427,0.5
moderate_shift,6,validation,tariff_1,tariff_4,HIGH,-0.11788575704676549,0.5
moderate_shift,6,validation,tariff_1,tariff_5,HIGH,-0.14453776664241147,0.5
moderate_shift,6,validation,tariff_1,tariff_6,HIGH,0.21454863755643483,0.5
moderate_shift,6,validation,tariff_1,tariff_7,HIGH,-0.11433390773957902,0.5
moderate_shift,6,validation,tariff_1,tariff_8,HIGH,-0.1093901733978785,0.5
moderate_shift,6,validation,tariff_1,tariff_9,HIGH,0.15459277662867885,0.5
moderate_shift,6,validation,tariff_1,tariff_1,LOW,0.0,0.5
moderate_shift,6,validation,tariff_1,tariff_10,LOW,0.1412197552741734,0.5
moderate_shift,6,validation,tariff_1,tariff_11,LOW,0.008191841814750946,0.5
moderate_shift,6,validation,tariff_1,tariff_12,LOW,0.20256723238488067,0.5
moderate_shift,6,validation,tariff_1,tariff_13,LOW,0.3053157422725658,0.5
moderate_shift,6,validation,tariff_1,tariff_14,LOW,0.06901101572046967,0.5
moderate_shift,6,validation,tariff_1,tariff_15,LOW,0.025715707937978914,0.5
moderate_shift,6,validation,tariff_1,tariff_16,LOW,-0.05341817325763373,0.5
moderate_shift,6,validation,tariff_1,tariff_17,LOW,0.003850816405813414,0.5
moderate_shift,6,validation,tariff_1,tariff_18,LOW,-0.019586218895416473,0.5
moderate_shift,6,validation,tariff_1,tariff_19,LOW,-0.1823772690741956,0.5
moderate_shift,6,validation,tariff_1,tariff_2,LOW,0.06135097203206535,0.5
moderate_shift,6,validation,tariff_1,tariff_20,LOW,-0.1342078058136731,0.5
moderate_shift,6,validation,tariff_1,tariff_21,LOW,0.09531281646674584,0.5
moderate_shift,6,validation,tariff_1,tariff_3,LOW,0.23672950584357816,0.5
moderate_shift,6,validation,tariff_1,tariff_4,LOW,0.32972553494046947,0.5
moderate_shift,6,validation,tariff_1,tariff_5,LOW,0.012940110894113205,0.5
moderate_shift,6,validation,tariff_1,tariff_6,LOW,-0.003355379398980809,0.5
moderate_shift,6,validation,tariff_1,tariff_7,LOW,-0.28237152476764804,0.5
moderate_shift,6,validation,tariff_1,tariff_8,LOW,0.7749281260880523,0.5
moderate_shift,6,validation,tariff_1,tariff_9,LOW,0.7683632671224475,0.5
moderate_shift,6,validation,tariff_1,tariff_1,MID,0.0,0.5
moderate_shift,6,validation,tariff_1,tariff_10,MID,0.327731899968808,0.5
moderate_shift,6,validation,tariff_1,tariff_11,MID,-0.08221663718478273,0.5
moderate_shift,6,validation,tariff_1,tariff_12,MID,-0.11582952283395209,0.5
moderate_shift,6,validation,tariff_1,tariff_13,MID,0.17303361541809842,0.5
moderate_shift,6,validation,tariff_1,tariff_14,MID,-0.22598870495108703,0.5
moderate_shift,6,validation,tariff_1,tariff_15,MID,-0.14557402145282916,0.5
moderate_shift,6,validation,tariff_1,tariff_16,MID,0.12042214190503418,0.5
moderate_shift,6,validation,tariff_1,tariff_17,MID,-0.16699337045188758,0.5
moderate_shift,6,validation,tariff_1,tariff_18,MID,-0.04744194354024235,0.5
moderate_shift,6,validation,tariff_1,tariff_19,MID,-0.07205129366737313,0.5
moderate_shift,6,validation,tariff_1,tariff_2,MID,0.15797604712405522,0.5
moderate_shift,6,validation,tariff_1,tariff_20,MID,-0.009491115823268205,0.5
moderate_shift,6,validation,tariff_1,tariff_21,MID,0.08397614156221811,0.5
moderate_shift,6,validation,tariff_1,tariff_3,MID,0.24702472896354036,0.5
moderate_shift,6,validation,tariff_1,tariff_4,MID,0.18166889845713521,0.5
moderate_shift,6,validation,tariff_1,tariff_5,MID,0.17691412089051137,0.5
moderate_shift,6,validation,tariff_1,tariff_6,MID,0.01715393146761279,0.5
moderate_shift,6,validation,tariff_1,tariff_7,MID,0.10530432223002056,0.5
moderate_shift,6,validation,tariff_1,tariff_8,MID,0.17531804923122252,0.5
moderate_shift,6,validation,tariff_1,tariff_9,MID,0.3283741705068613,0.5
moderate_shift,6,validation,tariff_10,tariff_1,HIGH,-0.1424855696894137,0.5
moderate_shift,6,validation,tariff_10,tariff_10,HIGH,0.0,0.5
moderate_shift,6,validation,tariff_10,tariff_11,HIGH,-0.08029286126015918,0.5
moderate_shift,6,validation,tariff_10,tariff_12,HIGH,-0.062139211320440445,0.5
moderate_shift,6,validation,tariff_10,tariff_13,HIGH,-0.028903642639195266,0.5
moderate_shift,6,validation,tariff_10,tariff_14,HIGH,-0.17078604294382727,0.5
moderate_shift,6,validation,tariff_10,tariff_15,HIGH,-0.08859725028308287,0.5
moderate_shift,6,validation,tariff_10,tariff_16,HIGH,0.038793076930765905,0.5
moderate_shift,6,validation,tariff_10,tariff_17,HIGH,-0.06192825559673917,0.5
moderate_shift,6,validation,tariff_10,tariff_18,HIGH,0.09001438698589126,0.5
moderate_shift,6,validation,tariff_10,tariff_19,HIGH,-0.09612735542817567,0.5
moderate_shift,6,validation,tariff_10,tariff_2,HIGH,-0.05097435702597552,0.5
moderate_shift,6,validation,tariff_10,tariff_20,HIGH,-0.25068462754278503,0.5
moderate_shift,6,validation,tariff_10,tariff_21,HIGH,-0.07197721903294785,0.5
moderate_shift,6,validation,tariff_10,tariff_3,HIGH,-0.046049259236843366,0.5
moderate_shift,6,validation,tariff_10,tariff_4,HIGH,-0.28486277422069206,0.5
moderate_shift,6,validation,tariff_10,tariff_5,HIGH,-0.2872838414625413,0.5
moderate_shift,6,validation,tariff_10,tariff_6,HIGH,-0.2539016360598596,0.5
moderate_shift,6,validation,tariff_10,tariff_7,HIGH,-0.00516131107865983,0.5
moderate_shift,6,validation,tariff_10,tariff_8,HIGH,-0.10201021355806847,0.5
moderate_shift,6,validation,tariff_10,tariff_9,HIGH,-0.07203529761144217,0.5
moderate_shift,6,validation,tariff_10,tariff_1,LOW,0.16547288489021014,0.5
moderate_shift,6,validation,tariff_10,tariff_10,LOW,0.0,0.5
moderate_shift,6,validation,tariff_10,tariff_11,LOW,0.20955546892900428,0.5
moderate_shift,6,validation,tariff_10,tariff_12,LOW,-0.3295837691927699,0.5
moderate_shift,6,validation,tariff_10,tariff_13,LOW,0.09939370270743508,0.5
moderate_shift,6,validation,tariff_10,tariff_14,LOW,-0.22050488618055702,0.5
moderate_shift,6,validation,tariff_10,tariff_15,LOW,0.1295260886962285,0.5
moderate_shift,6,validation,tariff_10,tariff_16,LOW,0.2080513259323564,0.5
moderate_shift,6,validation,tariff_10,tariff_17,LOW,0.09624040282476228,0.5
moderate_shift,6,validation,tariff_10,tariff_18,LOW,0.11622616366540828,0.5
moderate_shift,6,validation,tariff_10,tariff_19,LOW,0.10982126334611061,0.5
moderate_shift,6,validation,tariff_10,tariff_2,LOW,-0.06556849433316748,0.5
moderate_shift,6,validation,tariff_10,tariff_20,LOW,-0.06442925778352923,0.5
moderate_shift,6,validation,tariff_10,tariff_21,LOW,-0.0016412020276568712,0.5
moderate_shift,6,validation,tariff_10,tariff_3,LOW,0.2606324080045116,0.5
moderate_shift,6,validation,tariff_10,tariff_4,LOW,0.09100813898916596,0.5
moderate_shift,6,validation,tariff_10,tariff_5,LOW,-0.24543903090470234,0.5
moderate_shift,6,validation,tariff_10,tariff_6,LOW,-0.03382712518055547,0.5
moderate_shift,6,validation,tariff_10,tariff_7,LOW,0.12583063678341547,0.5
moderate_shift,6,validation,tariff_10,tariff_8,LOW,0.07413129614172795,0.5
moderate_shift,6,validation,tariff_10,tariff_9,LOW,0.07247221754167588,0.5
moderate_shift,6,validation,tariff_10,tariff_1,MID,-0.2728069198965689,0.5
moderate_shift,6,validation,tariff_10,tariff_10,MID,0.0,0.5
moderate_shift,6,validation,tariff_10,tariff_11,MID,0.1839308686968066,0.5
moderate_shift,6,validation,tariff_10,tariff_12,MID,0.013114974445284436,0.5
moderate_shift,6,validation,tariff_10,tariff_13,MID,-0.15993758659944748,0.5
moderate_shift,6,validation,tariff_10,tariff_14,MID,-0.2295536775378465,0.5
moderate_shift,6,validation,tariff_10,tariff_15,MID,-0.10166219674162542,0.5
moderate_shift,6,validation,tariff_10,tariff_16,MID,-0.0646442015245496,0.5
moderate_shift,6,validation,tariff_10,tariff_17,MID,0.004864451580472847,0.5
moderate_shift,6,validation,tariff_10,tariff_18,MID,-0.11053548782842527,0.5
moderate_shift,6,validation,tariff_10,tariff_19,MID,-0.14102541084034473,0.5
moderate_shift,6,validation,tariff_10,tariff_2,MID,0.18118305285296657,0.5
moderate_shift,6,validation,tariff_10,tariff_20,MID,-0.10988403844944468,0.5
moderate_shift,6,validation,tariff_10,tariff_21,MID,0.14779887486385673,0.5
moderate_shift,6,validation,tariff_10,tariff_3,MID,0.09296792568746404,0.5
moderate_shift,6,validation,tariff_10,tariff_4,MID,-0.11674179065122461,0.5
moderate_shift,6,validation,tariff_10,tariff_5,MID,-0.13819844650414997,0.5
moderate_shift,6,validation,tariff_10,tariff_6,MID,-0.11396317163770606,0.5
moderate_shift,6,validation,tariff_10,tariff_7,MID,-0.23316446990634676,0.5
moderate_shift,6,validation,tariff_10,tariff_8,MID,0.24725113843107424,0.5
moderate_shift,6,validation,tariff_10,tariff_9,MID,0.008916251061526156,0.5
moderate_shift,6,validation,tariff_11,tariff_1,HIGH,-0.06325720801773078,0.5
moderate_shift,6,validation,tariff_11,tariff_10,HIGH,-0.1054515075548828,0.5
moderate_shift,6,validation,tariff_11,tariff_11,HIGH,0.0,0.5
moderate_shift,6,validation,tariff_11,tariff_12,HIGH,-0.19835894359351086,0.5
moderate_shift,6,validation,tariff_11,tariff_13,HIGH,-0.15392818269035918,0.5
moderate_shift,6,validation,tariff_11,tariff_14,HIGH,-0.23014966473671739,0.5
moderate_shift,6,validation,tariff_11,tariff_15,HIGH,-0.045924164421828166,0.5
moderate_shift,6,validation,tariff_11,tariff_16,HIGH,0.10872227565629553,0.5
moderate_shift,6,validation,tariff_11,tariff_17,HIGH,-0.06690259640825744,0.5
moderate_shift,6,validation,tariff_11,tariff_18,HIGH,-0.019014657493740008,0.5
moderate_shift,6,validation,tariff_11,tariff_19,HIGH,-0.03783566390907726,0.5
moderate_shift,6,validation,tariff_11,tariff_2,HIGH,0.0662164995645587,0.5
moderate_shift,6,validation,tariff_11,tariff_20,HIGH,-0.02093589363981905,0.5
moderate_shift,6,validation,tariff_11,tariff_21,HIGH,-0.028008936630506034,0.5
moderate_shift,6,validation,tariff_11,tariff_3,HIGH,0.26331186796162076,0.5
moderate_shift,6,validation,tariff_11,tariff_4,HIGH,-0.1453123538344728,0.5
moderate_shift,6,validation,tariff_11,tariff_5,HIGH,-0.12760334048437907,0.5
moderate_shift,6,validation,tariff_11,tariff_6,HIGH,0.08786379059024287,0.5
moderate_shift,6,validation,tariff_11,tariff_7,HIGH,0.1045175198092205,0.5
moderate_shift,6,validation,tariff_11,tariff_8,HIGH,-0.23031995355086046,0.5
moderate_shift,6,validation,tariff_11,tariff_9,HIGH,-0.10229550424407235,0.5
moderate_shift,6,validation,tariff_11,tariff_1,LOW,-0.025371342105000347,0.5
moderate_shift,6,validation,tariff_11,tariff_10,LOW,-0.05251645292095029,0.5
moderate_shift,6,validation,tariff_11,tariff_11,LOW,0.0,0.5
moderate_shift,6,validation,tariff_11,tariff_12,LOW,0.16571360250715936,0.5
moderate_shift,6,validation,tariff_11,tariff_13,LOW,0.09222167515299451,0.5
moderate_shift,6,validation,tariff_11,tariff_14,LOW,-0.12994916303975318,0.5
moderate_shift,6,validation,tariff_11,tariff_15,LOW,0.07785764104348816,0.5
moderate_shift,6,validation,tariff_11,tariff_16,LOW,-0.0003080290599922625,0.5
